,flight_number,iata,icao,arrival_airport,terminal,gate,baggage,delay,scheduled,estimated,actual,estimated_runway,actual_runway,flight_type,airline_id,airport_id
5032,259,K4259,CKS259,Los Angeles International,TBIT,,,,2021-03-05T07:03:00+00:00,2021-03-05T07:03:00+00:00,2021-03-05T06:28:00+00:00,2021-03-05T06:28:00+00:00,2021-03-05T06:28:00+00:00,ARRIVAL,,194
5033,2508,AS2508,ASA2508,Los Angeles International,6,65,,,2021-03-05T09:00:00+00:00,2021-03-05T09:00:00+00:00,2021-03-05T08:44:00+00:00,2021-03-05T08:44:00+00:00,2021-03-05T08:44:00+00:00,ARRIVAL,,194
5034,425,AA425,AAL425,Los Angeles International,4,47A,T4C2,,2021-03-05T10:03:00+00:00,2021-03-05T10:03:00+00:00,2021-03-05T09:27:00+00:00,2021-03-05T09:27:00+00:00,2021-03-05T09:27:00+00:00,ARRIVAL,,194
5035,6955,EK6955,UAE6955,Los Angeles International,5,59,,,2021-03-05T11:14:00+00:00,2021-03-05T11:14:00+00:00,2021-03-05T10:47:00+00:00,2021-03-05T10:47:00+00:00,2021-03-05T10:47:00+00:00,ARRIVAL,,194
5036,2873,B62873,JBU2873,Los Angeles International,5,59,,,2021-03-05T11:14:00+00:00,2021-03-05T11:14:00+00:00,2021-03-05T10:47:00+00:00,2021-03-05T10:47:00+00:00,2021-03-05T10:47:00+00:00,ARRIVAL,,194
5037,1247,DL1247,DAL1247,Los Angeles International,2,28,10,,2021-03-05T10:14:00+00:00,2021-03-05T10:14:00+00:00,2021-03-05T09:57:00+00:00,2021-03-05T09:57:00+00:00,2021-03-05T09:57:00+00:00,ARRIVAL,,194
5038,217,NK217,NKS217,Los Angeles International,5,56,,,2021-03-05T07:58:00+00:00,2021-03-05T07:58:00+00:00,2021-03-05T07:48:00+00:00,2021-03-05T07:48:00+00:00,2021-03-05T07:48:00+00:00,ARRIVAL,,194
5039,9645,NZ9645,ANZ9645,Los Angeles International,7,70A,1,,2021-03-05T08:48:00+00:00,2021-03-05T08:48:00+00:00,2021-03-05T08:34:00+00:00,2021-03-05T08:34:00+00:00,2021-03-05T08:34:00+00:00,ARRIVAL,,194
5040,243,UA243,UAL243,Los Angeles International,7,70A,1,,2021-03-05T08:48:00+00:00,2021-03-05T08:48:00+00:00,2021-03-05T08:34:00+00:00,2021-03-05T08:34:00+00:00,2021-03-05T08:34:00+00:00,ARRIVAL,,194
5041,4574,AM4574,AMX4574,Los Angeles International,2,24,10,,2021-03-05T07:12:00+00:00,2021-03-05T07:12:00+00:00,2021-03-05T06:46:00+00:00,2021-03-05T06:46:00+00:00,2021-03-05T06:46:00+00:00,ARRIVAL,,194
5042,3145,KE3145,KAL3145,Los Angeles International,2,24,10,,2021-03-05T07:12:00+00:00,2021-03-05T07:12:00+00:00,2021-03-05T06:46:00+00:00,2021-03-05T06:46:00+00:00,2021-03-05T06:46:00+00:00,ARRIVAL,,194
5043,8435,KL8435,KLM8435,Los Angeles International,2,24,10,,2021-03-05T07:12:00+00:00,2021-03-05T07:12:00+00:00,2021-03-05T06:46:00+00:00,2021-03-05T06:46:00+00:00,2021-03-05T06:46:00+00:00,ARRIVAL,,194
5044,6370,WS6370,WJA6370,Los Angeles International,2,24,10,,2021-03-05T07:12:00+00:00,2021-03-05T07:12:00+00:00,2021-03-05T06:46:00+00:00,2021-03-05T06:46:00+00:00,2021-03-05T06:46:00+00:00,ARRIVAL,,194
5045,3600,DL3600,DAL3600,Los Angeles International,2,24,10,,2021-03-05T07:12:00+00:00,2021-03-05T07:12:00+00:00,2021-03-05T06:46:00+00:00,2021-03-05T06:46:00+00:00,2021-03-05T06:46:00+00:00,ARRIVAL,,194
5046,7033,MU7033,CES7033,Los Angeles International,5,,,1.0,2021-03-05T13:46:00+00:00,2021-03-05T13:46:00+00:00,2021-03-05T13:46:00+00:00,2021-03-05T13:46:00+00:00,2021-03-05T13:46:00+00:00,ARRIVAL,,194
5047,1131,TN1131,THT1131,Los Angeles International,4,42A,T4C1,,2021-03-05T11:59:00+00:00,2021-03-05T11:59:00+00:00,2021-03-05T11:07:00+00:00,2021-03-05T11:07:00+00:00,2021-03-05T11:07:00+00:00,ARRIVAL,,194
5048,2255,AA2255,AAL2255,Los Angeles International,4,42A,T4C1,,2021-03-05T11:59:00+00:00,2021-03-05T11:59:00+00:00,2021-03-05T11:07:00+00:00,2021-03-05T11:07:00+00:00,2021-03-05T11:07:00+00:00,ARRIVAL,,194
5049,2759,AZ2759,AZA2759,Los Angeles International,2,26B,8,,2021-03-05T10:11:00+00:00,2021-03-05T10:11:00+00:00,2021-03-05T09:45:00+00:00,2021-03-05T09:45:00+00:00,2021-03-05T09:45:00+00:00,ARRIVAL,,194
5050,936,DL936,DAL936,Los Angeles International,2,26B,8,,2021-03-05T10:11:00+00:00,2021-03-05T10:11:00+00:00,2021-03-05T09:45:00+00:00,2021-03-05T09:45:00+00:00,2021-03-05T09:45:00+00:00,ARRIVAL,,194
5051,4409,AC4409,ACA4409,Los Angeles International,7,75A,4,,2021-03-05T07:31:00+00:00,2021-03-05T07:31:00+00:00,2021-03-05T07:17:00+00:00,2021-03-05T07:17:00+00:00,2021-03-05T07:17:00+00:00,ARRIVAL,,194
5052,2113,AV2113,AVA2113,Los Angeles International,7,75A,4,,2021-03-05T07:31:00+00:00,2021-03-05T07:31:00+00:00,2021-03-05T07:17:00+00:00,2021-03-05T07:17:00+00:00,2021-03-05T07:17:00+00:00,ARRIVAL,,194
5053,9720,NZ9720,ANZ9720,Los Angeles International,7,75A,4,,2021-03-05T07:31:00+00:00,2021-03-05T07:31:00+00:00,2021-03-05T07:17:00+00:00,2021-03-05T07:17:00+00:00,2021-03-05T07:17:00+00:00,ARRIVAL,,194
5054,6501,OZ6501,AAR6501,Los Angeles International,7,75A,4,,2021-03-05T07:31:00+00:00,2021-03-05T07:31:00+00:00,2021-03-05T07:17:00+00:00,2021-03-05T07:17:00+00:00,2021-03-05T07:17:00+00:00,ARRIVAL,,194
5055,5963,UA5963,UAL5963,Los Angeles International,7,75A,4,,2021-03-05T07:31:00+00:00,2021-03-05T07:31:00+00:00,2021-03-05T07:17:00+00:00,2021-03-05T07:17:00+00:00,2021-03-05T07:17:00+00:00,ARRIVAL,,194
5056,3797,AM3797,AMX3797,Los Angeles International,2,24B,10,,2021-03-05T07:40:00+00:00,2021-03-05T07:40:00+00:00,2021-03-05T07:11:00+00:00,2021-03-05T07:11:00+00:00,2021-03-05T07:11:00+00:00,ARRIVAL,,194
5057,7444,KE7444,KAL7444,Los Angeles International,2,24B,10,,2021-03-05T07:40:00+00:00,2021-03-05T07:40:00+00:00,2021-03-05T07:11:00+00:00,2021-03-05T07:11:00+00:00,2021-03-05T07:11:00+00:00,ARRIVAL,,194
5058,4128,VS4128,VIR4128,Los Angeles International,2,24B,10,,2021-03-05T07:40:00+00:00,2021-03-05T07:40:00+00:00,2021-03-05T07:11:00+00:00,2021-03-05T07:11:00+00:00,2021-03-05T07:11:00+00:00,ARRIVAL,,194
5059,7056,WS7056,WJA7056,Los Angeles International,2,24B,10,,2021-03-05T07:40:00+00:00,2021-03-05T07:40:00+00:00,2021-03-05T07:11:00+00:00,2021-03-05T07:11:00+00:00,2021-03-05T07:11:00+00:00,ARRIVAL,,194
5060,3894,DL3894,DAL3894,Los Angeles International,2,24B,10,,2021-03-05T07:40:00+00:00,2021-03-05T07:40:00+00:00,2021-03-05T07:11:00+00:00,2021-03-05T07:11:00+00:00,2021-03-05T07:11:00+00:00,ARRIVAL,,194
5061,3508,AM3508,AMX3508,Los Angeles International,2,23A,10,,2021-03-05T10:55:00+00:00,2021-03-05T10:55:00+00:00,2021-03-05T10:04:00+00:00,2021-03-05T10:04:00+00:00,2021-03-05T10:04:00+00:00,ARRIVAL,,194
5062,3433,AZ3433,AZA3433,Los Angeles International,2,23A,10,,2021-03-05T10:55:00+00:00,2021-03-05T10:55:00+00:00,2021-03-05T10:04:00+00:00,2021-03-05T10:04:00+00:00,2021-03-05T10:04:00+00:00,ARRIVAL,,194
5063,2528,DL2528,DAL2528,Los Angeles International,2,23A,10,,2021-03-05T10:55:00+00:00,2021-03-05T10:55:00+00:00,2021-03-05T10:04:00+00:00,2021-03-05T10:04:00+00:00,2021-03-05T10:04:00+00:00,ARRIVAL,,194
5064,706,NK706,NKS706,Los Angeles International,5,56,,61.0,2021-03-05T10:53:00+00:00,2021-03-05T10:53:00+00:00,,,,ARRIVAL,,194
5065,8157,DL8157,DAL8157,Los Angeles International,2,,,,2021-03-05T09:30:00+00:00,2021-03-05T09:30:00+00:00,2021-03-05T08:57:00+00:00,2021-03-05T08:57:00+00:00,2021-03-05T08:57:00+00:00,ARRIVAL,,194
5066,7956,KE7956,KAL7956,Los Angeles International,2,,,,2021-03-05T09:30:00+00:00,2021-03-05T09:30:00+00:00,2021-03-05T08:57:00+00:00,2021-03-05T08:57:00+00:00,2021-03-05T08:57:00+00:00,ARRIVAL,,194
5067,646,AM646,AMX646,Los Angeles International,2,,,,2021-03-05T09:30:00+00:00,2021-03-05T09:30:00+00:00,2021-03-05T08:57:00+00:00,2021-03-05T08:57:00+00:00,2021-03-05T08:57:00+00:00,ARRIVAL,,194
5068,1831,UA1831,UAL1831,Los Angeles International,7,75A,,,2021-03-05T11:15:00+00:00,2021-03-05T11:15:00+00:00,2021-03-05T10:53:00+00:00,2021-03-05T10:53:00+00:00,2021-03-05T10:53:00+00:00,ARRIVAL,,194
5069,6457,AC6457,ACA6457,Los Angeles International,TBIT,,,,2021-03-05T11:20:00+00:00,2021-03-05T11:20:00+00:00,2021-03-05T11:01:00+00:00,2021-03-05T11:01:00+00:00,2021-03-05T11:01:00+00:00,ARRIVAL,,194
5070,3102,BR3102,EVA3102,Los Angeles International,TBIT,,,,2021-03-05T11:20:00+00:00,2021-03-05T11:20:00+00:00,2021-03-05T11:01:00+00:00,2021-03-05T11:01:00+00:00,2021-03-05T11:01:00+00:00,ARRIVAL,,194
5071,9411,TK9411,THY9411,Los Angeles International,TBIT,,,,2021-03-05T11:20:00+00:00,2021-03-05T11:20:00+00:00,2021-03-05T11:01:00+00:00,2021-03-05T11:01:00+00:00,2021-03-05T11:01:00+00:00,ARRIVAL,,194
5072,522,AV522,AVA522,Los Angeles International,TBIT,,,,2021-03-05T11:20:00+00:00,2021-03-05T11:20:00+00:00,2021-03-05T11:01:00+00:00,2021-03-05T11:01:00+00:00,2021-03-05T11:01:00+00:00,ARRIVAL,,194
5073,1890,FX1890,FDX1890,Los Angeles International,5,,,,2021-03-05T06:20:00+00:00,2021-03-05T06:20:00+00:00,,,,ARRIVAL,,194
5074,5192,BA5192,BAW5192,Los Angeles International,4,43,T4C2,11.0,2021-03-05T11:28:00+00:00,2021-03-05T11:28:00+00:00,2021-03-05T11:38:00+00:00,2021-03-05T11:38:00+00:00,2021-03-05T11:38:00+00:00,ARRIVAL,,194
5075,9405,MH9405,MAS9405,Los Angeles International,4,43,T4C2,11.0,2021-03-05T11:28:00+00:00,2021-03-05T11:28:00+00:00,2021-03-05T11:38:00+00:00,2021-03-05T11:38:00+00:00,2021-03-05T11:38:00+00:00,ARRIVAL,,194
5076,3130,QF3130,QFA3130,Los Angeles International,4,43,T4C2,11.0,2021-03-05T11:28:00+00:00,2021-03-05T11:28:00+00:00,2021-03-05T11:38:00+00:00,2021-03-05T11:38:00+00:00,2021-03-05T11:38:00+00:00,ARRIVAL,,194
5077,1207,TN1207,THT1207,Los Angeles International,4,43,T4C2,11.0,2021-03-05T11:28:00+00:00,2021-03-05T11:28:00+00:00,2021-03-05T11:38:00+00:00,2021-03-05T11:38:00+00:00,2021-03-05T11:38:00+00:00,ARRIVAL,,194
5078,1228,AA1228,AAL1228,Los Angeles International,4,43,T4C2,11.0,2021-03-05T11:28:00+00:00,2021-03-05T11:28:00+00:00,2021-03-05T11:38:00+00:00,2021-03-05T11:38:00+00:00,2021-03-05T11:38:00+00:00,ARRIVAL,,194
5079,2369,AV2369,AVA2369,Los Angeles International,8,81,4,,2021-03-05T07:40:00+00:00,2021-03-05T07:40:00+00:00,2021-03-05T07:32:00+00:00,2021-03-05T07:32:00+00:00,2021-03-05T07:32:00+00:00,ARRIVAL,,194
5080,6918,NZ6918,ANZ6918,Los Angeles International,8,81,4,,2021-03-05T07:40:00+00:00,2021-03-05T07:40:00+00:00,2021-03-05T07:32:00+00:00,2021-03-05T07:32:00+00:00,2021-03-05T07:32:00+00:00,ARRIVAL,,194
5081,5835,UA5835,UAL5835,Los Angeles International,8,81,4,,2021-03-05T07:40:00+00:00,2021-03-05T07:40:00+00:00,2021-03-05T07:32:00+00:00,2021-03-05T07:32:00+00:00,2021-03-05T07:32:00+00:00,ARRIVAL,,194
5082,4596,AM4596,AMX4596,Los Angeles International,2,28,8,,2021-03-05T08:26:00+00:00,2021-03-05T08:26:00+00:00,2021-03-05T08:10:00+00:00,2021-03-05T08:10:00+00:00,2021-03-05T08:10:00+00:00,ARRIVAL,,194
5083,9096,CI9096,CAL9096,Los Angeles International,2,28,8,,2021-03-05T08:26:00+00:00,2021-03-05T08:26:00+00:00,2021-03-05T08:10:00+00:00,2021-03-05T08:10:00+00:00,2021-03-05T08:10:00+00:00,ARRIVAL,,194
5084,7514,KE7514,KAL7514,Los Angeles International,2,28,8,,2021-03-05T08:26:00+00:00,2021-03-05T08:26:00+00:00,2021-03-05T08:10:00+00:00,2021-03-05T08:10:00+00:00,2021-03-05T08:10:00+00:00,ARRIVAL,,194
5085,8053,KL8053,KLM8053,Los Angeles International,2,28,8,,2021-03-05T08:26:00+00:00,2021-03-05T08:26:00+00:00,2021-03-05T08:10:00+00:00,2021-03-05T08:10:00+00:00,2021-03-05T08:10:00+00:00,ARRIVAL,,194
5086,6382,WS6382,WJA6382,Los Angeles International,2,28,8,,2021-03-05T08:26:00+00:00,2021-03-05T08:26:00+00:00,2021-03-05T08:10:00+00:00,2021-03-05T08:10:00+00:00,2021-03-05T08:10:00+00:00,ARRIVAL,,194
5087,1571,DL1571,DAL1571,Los Angeles International,2,28,8,,2021-03-05T08:26:00+00:00,2021-03-05T08:26:00+00:00,2021-03-05T08:10:00+00:00,2021-03-05T08:10:00+00:00,2021-03-05T08:10:00+00:00,ARRIVAL,,194
5088,4640,AS4640,ASA4640,Los Angeles International,5,54A,T5C6,,2021-03-05T08:49:00+00:00,2021-03-05T08:49:00+00:00,2021-03-05T08:22:00+00:00,2021-03-05T08:22:00+00:00,2021-03-05T08:22:00+00:00,ARRIVAL,,194
5089,7503,JL7503,JTL7503,Los Angeles International,5,54A,T5C6,,2021-03-05T08:49:00+00:00,2021-03-05T08:49:00+00:00,2021-03-05T08:22:00+00:00,2021-03-05T08:22:00+00:00,2021-03-05T08:22:00+00:00,ARRIVAL,,194
5090,3322,QF3322,QFA3322,Los Angeles International,5,54A,T5C6,,2021-03-05T08:49:00+00:00,2021-03-05T08:49:00+00:00,2021-03-05T08:22:00+00:00,2021-03-05T08:22:00+00:00,2021-03-05T08:22:00+00:00,ARRIVAL,,194
5091,2499,QR2499,QTR2499,Los Angeles International,5,54A,T5C6,,2021-03-05T08:49:00+00:00,2021-03-05T08:49:00+00:00,2021-03-05T08:22:00+00:00,2021-03-05T08:22:00+00:00,2021-03-05T08:22:00+00:00,ARRIVAL,,194
5092,3043,AA3043,AAL3043,Los Angeles International,5,54A,T5C6,,2021-03-05T08:49:00+00:00,2021-03-05T08:49:00+00:00,2021-03-05T08:22:00+00:00,2021-03-05T08:22:00+00:00,2021-03-05T08:22:00+00:00,ARRIVAL,,194
5093,1875,UA1875,UAL1875,Los Angeles International,7,75B,,,2021-03-05T11:10:00+00:00,2021-03-05T11:10:00+00:00,2021-03-05T10:45:00+00:00,2021-03-05T10:45:00+00:00,2021-03-05T10:45:00+00:00,ARRIVAL,,194
5094,5665,AF5665,AFR5665,Los Angeles International,B,132,10,,2021-03-05T11:28:00+00:00,2021-03-05T11:28:00+00:00,2021-03-05T10:51:00+00:00,2021-03-05T10:51:00+00:00,2021-03-05T10:51:00+00:00,ARRIVAL,,194
5095,9097,CI9097,CAL9097,Los Angeles International,B,132,10,,2021-03-05T11:28:00+00:00,2021-03-05T11:28:00+00:00,2021-03-05T10:51:00+00:00,2021-03-05T10:51:00+00:00,2021-03-05T10:51:00+00:00,ARRIVAL,,194
5096,1903,DL1903,DAL1903,Los Angeles International,B,132,10,,2021-03-05T11:28:00+00:00,2021-03-05T11:28:00+00:00,2021-03-05T10:51:00+00:00,2021-03-05T10:51:00+00:00,2021-03-05T10:51:00+00:00,ARRIVAL,,194
5097,6768,NZ6768,ANZ6768,Los Angeles International,7,70B,4,,2021-03-05T09:11:00+00:00,2021-03-05T09:11:00+00:00,2021-03-05T08:39:00+00:00,2021-03-05T08:39:00+00:00,2021-03-05T08:39:00+00:00,ARRIVAL,,194
5098,5352,UA5352,UAL5352,Los Angeles International,7,70B,4,,2021-03-05T09:11:00+00:00,2021-03-05T09:11:00+00:00,2021-03-05T08:39:00+00:00,2021-03-05T08:39:00+00:00,2021-03-05T08:39:00+00:00,ARRIVAL,,194
5099,3809,QR3809,QTR3809,Los Angeles International,5,55A,,,2021-03-05T09:21:00+00:00,2021-03-05T09:21:00+00:00,2021-03-05T08:53:00+00:00,2021-03-05T08:53:00+00:00,2021-03-05T08:53:00+00:00,ARRIVAL,,194
5100,443,CZ443,CSN443,Los Angeles International,1,,,,2021-03-03T20:30:00+00:00,2021-03-03T20:30:00+00:00,,,,ARRIVAL,,194
5101,7568,CX7568,CPA7568,Los Angeles International,4,48B,T4C2,,2021-03-04T22:34:00+00:00,2021-03-04T22:34:00+00:00,,,,ARRIVAL,,194
5102,1184,TN1184,THT1184,Los Angeles International,4,48B,T4C2,,2021-03-04T22:34:00+00:00,2021-03-04T22:34:00+00:00,,,,ARRIVAL,,194
5103,6420,WS6420,WJA6420,Los Angeles International,2,24,8,,2021-03-04T22:35:00+00:00,2021-03-04T22:35:00+00:00,,,,ARRIVAL,,194
5104,7204,P97204,MGE7204,Los Angeles International,2,,,20.0,2021-03-05T04:31:00+00:00,2021-03-05T04:31:00+00:00,2021-03-05T04:30:00+00:00,2021-03-05T04:30:00+00:00,2021-03-05T04:30:00+00:00,ARRIVAL,,194
5105,8676,5Y8676,GTI8676,Los Angeles International,2,,,,2021-03-05T04:35:00+00:00,2021-03-05T04:35:00+00:00,2021-03-05T04:34:00+00:00,2021-03-05T04:34:00+00:00,2021-03-05T04:34:00+00:00,ARRIVAL,,194
5106,4826,WN4826,SWA4826,Los Angeles International,1,18B,,19.0,2021-03-04T11:45:00+00:00,2021-03-04T11:45:00+00:00,2021-03-04T12:04:00+00:00,2021-03-04T12:04:00+00:00,2021-03-04T12:04:00+00:00,ARRIVAL,,194
5107,2784,NZ2784,ANZ2784,Los Angeles International,8,82,4,6.0,2021-03-04T09:07:00+00:00,2021-03-04T09:07:00+00:00,2021-03-04T09:12:00+00:00,2021-03-04T09:12:00+00:00,2021-03-04T09:12:00+00:00,ARRIVAL,,194
5108,5329,UA5329,UAL5329,Los Angeles International,8,82,4,6.0,2021-03-04T09:07:00+00:00,2021-03-04T09:07:00+00:00,2021-03-04T09:12:00+00:00,2021-03-04T09:12:00+00:00,2021-03-04T09:12:00+00:00,ARRIVAL,,194
5109,2743,QR2743,QTR2743,Los Angeles International,4,49A,T4C2,,2021-03-04T18:59:00+00:00,2021-03-04T18:59:00+00:00,,,,ARRIVAL,,194
5110,1183,TN1183,THT1183,Los Angeles International,4,49A,T4C2,,2021-03-04T18:59:00+00:00,2021-03-04T18:59:00+00:00,,,,ARRIVAL,,194
5111,1721,AA1721,AAL1721,Los Angeles International,4,46B,T4C1,43.0,2021-03-04T22:51:00+00:00,2021-03-04T22:51:00+00:00,,,,ARRIVAL,,194
5112,6783,WS6783,WJA6783,Los Angeles International,2,35,10,,2021-03-04T20:41:00+00:00,2021-03-04T20:41:00+00:00,2021-03-04T20:04:00+00:00,2021-03-04T20:04:00+00:00,2021-03-04T20:04:00+00:00,ARRIVAL,,194
5113,1898,VS1898,VIR1898,Los Angeles International,2,35,10,,2021-03-04T20:41:00+00:00,2021-03-04T20:41:00+00:00,2021-03-04T20:04:00+00:00,2021-03-04T20:04:00+00:00,2021-03-04T20:04:00+00:00,ARRIVAL,,194
5114,7426,KE7426,KAL7426,Los Angeles International,2,35,10,,2021-03-04T20:41:00+00:00,2021-03-04T20:41:00+00:00,2021-03-04T20:04:00+00:00,2021-03-04T20:04:00+00:00,2021-03-04T20:04:00+00:00,ARRIVAL,,194
5115,4008,AM4008,AMX4008,Los Angeles International,2,35,10,,2021-03-04T20:41:00+00:00,2021-03-04T20:41:00+00:00,2021-03-04T20:04:00+00:00,2021-03-04T20:04:00+00:00,2021-03-04T20:04:00+00:00,ARRIVAL,,194
5116,2363,Y42363,VOI2363,Los Angeles International,5,51B,A,,2021-03-04T20:14:00+00:00,2021-03-04T20:14:00+00:00,2021-03-04T19:44:00+00:00,2021-03-04T19:44:00+00:00,2021-03-04T19:44:00+00:00,ARRIVAL,,194
5117,1467,UA1467,UAL1467,Los Angeles International,7,70A,2,,2021-03-04T21:17:00+00:00,2021-03-04T21:17:00+00:00,2021-03-04T20:48:00+00:00,2021-03-04T20:48:00+00:00,2021-03-04T20:48:00+00:00,ARRIVAL,,194
5118,2098,WN2098,SWA2098,Los Angeles International,1,9,,,2021-03-04T21:20:00+00:00,2021-03-04T21:20:00+00:00,2021-03-04T21:12:00+00:00,2021-03-04T21:12:00+00:00,2021-03-04T21:12:00+00:00,ARRIVAL,,194
5119,7479,CX7479,CPA7479,Los Angeles International,6,65C,,,2021-03-04T18:55:00+00:00,2021-03-04T18:55:00+00:00,,,,ARRIVAL,,194
5120,2673,AF2673,AFR2673,Los Angeles International,2,21,8,,2021-03-04T22:34:00+00:00,2021-03-04T22:34:00+00:00,2021-03-04T21:42:00+00:00,2021-03-04T21:42:00+00:00,2021-03-04T21:42:00+00:00,ARRIVAL,,194
5121,3637,AM3637,AMX3637,Los Angeles International,2,21,8,,2021-03-04T22:34:00+00:00,2021-03-04T22:34:00+00:00,2021-03-04T21:42:00+00:00,2021-03-04T21:42:00+00:00,2021-03-04T21:42:00+00:00,ARRIVAL,,194
5122,3170,AZ3170,AZA3170,Los Angeles International,2,21,8,,2021-03-04T22:34:00+00:00,2021-03-04T22:34:00+00:00,2021-03-04T21:42:00+00:00,2021-03-04T21:42:00+00:00,2021-03-04T21:42:00+00:00,ARRIVAL,,194
5123,5182,KL5182,KLM5182,Los Angeles International,2,21,8,,2021-03-04T22:34:00+00:00,2021-03-04T22:34:00+00:00,2021-03-04T21:42:00+00:00,2021-03-04T21:42:00+00:00,2021-03-04T21:42:00+00:00,ARRIVAL,,194
5124,3401,UX3401,AEA3401,Los Angeles International,2,21,8,,2021-03-04T22:34:00+00:00,2021-03-04T22:34:00+00:00,2021-03-04T21:42:00+00:00,2021-03-04T21:42:00+00:00,2021-03-04T21:42:00+00:00,ARRIVAL,,194
5125,4741,VS4741,VIR4741,Los Angeles International,2,21,8,,2021-03-04T22:34:00+00:00,2021-03-04T22:34:00+00:00,2021-03-04T21:42:00+00:00,2021-03-04T21:42:00+00:00,2021-03-04T21:42:00+00:00,ARRIVAL,,194
5126,6875,EK6875,UAE6875,Los Angeles International,5,50,,,2021-03-04T22:23:00+00:00,2021-03-04T22:23:00+00:00,2021-03-04T21:52:00+00:00,2021-03-04T21:52:00+00:00,2021-03-04T21:52:00+00:00,ARRIVAL,,194
5127,8274,EY8274,ETD8274,Los Angeles International,5,50,,,2021-03-04T22:23:00+00:00,2021-03-04T22:23:00+00:00,2021-03-04T21:52:00+00:00,2021-03-04T21:52:00+00:00,2021-03-04T21:52:00+00:00,ARRIVAL,,194
5128,2309,HA2309,HAL2309,Los Angeles International,5,50,,,2021-03-04T22:23:00+00:00,2021-03-04T22:23:00+00:00,2021-03-04T21:52:00+00:00,2021-03-04T21:52:00+00:00,2021-03-04T21:52:00+00:00,ARRIVAL,,194
5129,3864,QR3864,QTR3864,Los Angeles International,5,50,,,2021-03-04T22:23:00+00:00,2021-03-04T22:23:00+00:00,2021-03-04T21:52:00+00:00,2021-03-04T21:52:00+00:00,2021-03-04T21:52:00+00:00,ARRIVAL,,194
5130,1496,SQ1496,SIA1496,Los Angeles International,5,50,,,2021-03-04T22:23:00+00:00,2021-03-04T22:23:00+00:00,2021-03-04T21:52:00+00:00,2021-03-04T21:52:00+00:00,2021-03-04T21:52:00+00:00,ARRIVAL,,194
5131,7231,NH7231,ANA7231,Los Angeles International,7,84,1,38.0,2021-03-04T21:25:00+00:00,2021-03-04T21:25:00+00:00,2021-03-04T22:03:00+00:00,2021-03-04T22:03:00+00:00,2021-03-04T22:03:00+00:00,ARRIVAL,,194
5132,9657,NZ9657,ANZ9657,Los Angeles International,7,84,1,38.0,2021-03-04T21:25:00+00:00,2021-03-04T21:25:00+00:00,2021-03-04T22:03:00+00:00,2021-03-04T22:03:00+00:00,2021-03-04T22:03:00+00:00,ARRIVAL,,194
5133,9517,OZ9517,AAR9517,Los Angeles International,7,84,1,38.0,2021-03-04T21:25:00+00:00,2021-03-04T21:25:00+00:00,2021-03-04T22:03:00+00:00,2021-03-04T22:03:00+00:00,2021-03-04T22:03:00+00:00,ARRIVAL,,194
5134,2521,OZ2521,AAR2521,Los Angeles International,2,,,,2021-03-04T11:00:00+00:00,2021-03-04T11:00:00+00:00,,,,ARRIVAL,,194
5135,6053,WY6053,OMA6053,Los Angeles International,TBIT,,,,2021-03-04T12:55:00+00:00,2021-03-04T12:55:00+00:00,2021-03-04T12:50:00+00:00,2021-03-04T12:50:00+00:00,2021-03-04T12:50:00+00:00,ARRIVAL,,194
5136,3515,UL3515,ALK3515,Los Angeles International,TBIT,,,,2021-03-04T12:55:00+00:00,2021-03-04T12:55:00+00:00,2021-03-04T12:50:00+00:00,2021-03-04T12:50:00+00:00,2021-03-04T12:50:00+00:00,ARRIVAL,,194
5137,363,DL363,DAL363,Los Angeles International,2,28,8,6.0,2021-03-04T21:40:00+00:00,2021-03-04T21:40:00+00:00,2021-03-04T21:46:00+00:00,2021-03-04T21:46:00+00:00,2021-03-04T21:46:00+00:00,ARRIVAL,,194
5138,356,LXJ356,LXJ356,Los Angeles International,,,,,2021-03-04T18:51:00+00:00,2021-03-04T18:51:00+00:00,,,,ARRIVAL,,194
5139,2367,AV2367,AVA2367,Los Angeles International,8,85,4,,2021-03-04T17:49:00+00:00,2021-03-04T17:49:00+00:00,,,,ARRIVAL,,194
5140,2004,CM2004,CMP2004,Los Angeles International,8,85,4,,2021-03-04T17:49:00+00:00,2021-03-04T17:49:00+00:00,,,,ARRIVAL,,194
5141,6257,OZ6257,AAR6257,Los Angeles International,8,85,4,,2021-03-04T17:49:00+00:00,2021-03-04T17:49:00+00:00,,,,ARRIVAL,,194
5142,5318,UA5318,UAL5318,Los Angeles International,8,85,4,,2021-03-04T17:49:00+00:00,2021-03-04T17:49:00+00:00,,,,ARRIVAL,,194
5143,2217,B62217,JBU2217,Los Angeles International,5,57,,,2021-03-04T21:56:00+00:00,2021-03-04T21:56:00+00:00,2021-03-04T21:18:00+00:00,2021-03-04T21:18:00+00:00,2021-03-04T21:18:00+00:00,ARRIVAL,,194
5144,5112,UA5112,UAL5112,Los Angeles International,8,82,4,,2021-03-04T17:58:00+00:00,2021-03-04T17:58:00+00:00,2021-03-04T17:38:00+00:00,2021-03-04T17:38:00+00:00,2021-03-04T17:38:00+00:00,ARRIVAL,,194
5145,6052,EK6052,UAE6052,Los Angeles International,5,50,,,2021-03-04T12:35:00+00:00,2021-03-04T12:35:00+00:00,2021-03-04T12:28:00+00:00,2021-03-04T12:28:00+00:00,2021-03-04T12:28:00+00:00,ARRIVAL,,194
